SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
181,149,123,Rajkot,Dhoraji,Bhadar - II,Sau,G,45.44,53.1,52.3,49.00,41.85,7.15,42.20,35.05,7.15,86.12%,5,160,ALERT,848,329,0
182,148,114,Rajkot,Gondal,Bhadar,Sau,G,97.54,107.9,104.68,188.14,187.91,0.23,77.86,77.63,0.23,41.38%,0,166,NIL,316,0,0
164,179,119,Rajkot,Gondal,Kabir-Sarovar,Sau,UG,28.04,32.45,28.2,6.49,6.21,0.28,0.36,0.08,0.28,5.55%,0,60,NIL,0,0,0
174,167,118,Rajkot,Gondal,Motisar,Sau,G,138.5,143,140,2.58,2.35,0.23,0.62,0.39,0.23,24.03%,0,80,NIL,0,0,0
157,156,113,Rajkot,Gondal,Veri,Sau,G,139.19,142.04,139.42,4.59,4.59,0.00,0.07,0.07,0.00,1.53%,0,70,NIL,0,0,0
180,159,122,Rajkot,Jamkandorna,Phophal - I,Sau,UG,73.98,81.75,77.11,51.83,48.83,3.00,12.75,9.75,3.00,24.60%,4,180,NIL,0,0,0
168,174,61,Rajkot,Jasdan,Ghelo - S,Sau,UG,127.25,135.1,133.69,6.06,5.89,0.17,3.98,3.81,0.17,65.68%,0,110,NIL,0,0,0
165,177,109,Rajkot,Jasdan,Ishwaria,Sau,UG,151.5,157.3,153.85,5.25,4.85,0.40,1.53,1.13,0.40,29.14%,0,115,NIL,0,0,0
156,157,110,Rajkot,Jasdan,Karnuki,Sau,G,159,164.5,161.45,8.54,8.31,0.23,1.90,1.67,0.23,22.25%,0,140,NIL,0,0,0
175,165,120,Rajkot,Jetpur,Chhaparwadi-II,Sau,G,90.76,98.38,90.9,16.62,15.27,1.35,1.40,0.05,1.35,8.42%,5,110,NIL,0,0,0
172,169,117,Rajkot,Jetpur,Survo,Sau,G,92.15,99.85,96.4,13.90,13.66,0.24,3.92,3.68,0.24,28.20%,11,203,NIL,40,0,0
169,173,111,Rajkot,Kotada sangani,Gondali,Sau,UG,36.58,45.8,37.95,10.11,9.97,0.14,0.38,0.24,0.14,3.76%,0,60,NIL,0,0,0
158,155,108,Rajkot,Kotada sangani,Karmal,Sau,G,165,169,165,12.70,10.30,2.40,2.40,0.00,2.40,18.90%,0,30,NIL,0,0,0
167,175,112,Rajkot,Kotada sangani,Vachhapari,Sau,UG,38.4,43.89,39.59,6.12,5.58,0.54,1.14,0.60,0.54,18.63%,0,102,NIL,0,0,0
178,161,165,Rajkot,Lodhika,Nyari - I,Sau,G,96.85,104.5,102.45,35.36,33.62,1.74,19.14,17.41,1.74,54.13%,0,24,NIL,0,0,0
162,151,171,Rajkot,Paddhari,Aji-III,Sau,G,45,53.15,51.02,49.75,46.13,3.62,26.18,22.56,3.62,52.62%,0,110,NIL,250,0,0
171,170,167,Rajkot,Paddhari,Dondi,Sau,G,101,103.72,100,3.80,2.91,0.89,0.43,0.00,0.43,11.32%,0,190,NIL,0,0,0
173,168,172,Rajkot,Paddhari,Khodapipar,Sau,G,52.87,55.27,51.5,3.00,2.33,0.67,0.21,0.00,0.21,7.00%,0,245,NIL,0,0,0
159,154,166,Rajkot,Paddhari,Nyari-II,Sau,G,82.2,88.5,87.9,12.25,11.52,0.73,10.07,9.34,0.73,82.20%,0,200,ALERT,368,368,0
176,163,170,Rajkot,Rajkot,Aji - II,Sau,G,64.6,73.76,72.5,22.09,20.76,1.33,16.19,14.86,1.33,73.29%,0,30,WARNING,170,170,0
179,160,168,Rajkot,Rajkot,Aji-I,Sau,UG,138.68,147.52,145.78,26.43,25.99,0.44,16.51,16.07,0.44,62.47%,0,120,NIL,0,0,0
177,162,169,Rajkot,Rajkot,Lalpari,Sau,UG,132.89,137.46,136.4,5.11,5.11,0.00,3.33,3.33,0.00,65.17%,0,170,NIL,0,0,0
166,176,178,Rajkot,Rajkot,Phadangbeti,Sau,UG,185.67,189.25,187.75,5.89,5.37,0.52,2.82,2.30,0.52,47.88%,0,145,NIL,0,0,0
161,152,125,Rajkot,Upleta,Moj,Sau,G,59.14,72.54,68.43,36.69,36.69,0.00,11.56,11.56,0.00,31.51%,0,145,NIL,0,0,0
170,171,124,Rajkot,Upleta,Sodvadar,Sau,UG,69.65,76.7,71.4,4.84,4.58,0.26,0.54,0.28,0.26,11.16%,0,98,NIL,0,0,0
160,153,129,Rajkot,Upleta,Venu-II,Sau,G,49,55,49.8,22.58,18.80,3.78,4.72,0.94,3.78,20.90%,0,100,NIL,0,0,0
183,180,54,Rajkot,Vinchhiya,Dhari,Sau,UG,44.5,49.07,49,3.01,2.52,0.49,2.94,2.45,0.49,97.67%,0,265,HIGHALERT,0,0,0
163,181,62,Rajkot,Vinchhiya,Malgadh,Sau,UG,153.67,159.37,158.1,2.64,2.53,0.11,1.51,1.40,0.11,57.20%,0,170,NIL,0,0,0
49,28,33,Sabarkantha,Himatnagar,Guhai,NG,G,164.75,173,168.87,68.75,61.22,7.53,27.41,19.88,7.53,39.87%,3,236,NIL,0,0,0
52,197,31,Sabarkantha,Khedbrahma,Khedva,NG,G,253.6,259.7,256.05,7.63,6.68,0.95,3.65,2.70,0.95,47.84%,136,713,NIL,450,450,0
48,201,36,Sabarkantha,Talod,Gorathiya,NG,G,105.25,110.43,105.3,4.15,3.25,0.90,0.91,0.01,0.90,21.93%,30,275,NIL,50,50,0
50,32,37,Sabarkantha,Talod,Javanpura,NG,G,86.43,91,86.43,2.50,2.35,0.15,0.15,0.00,0.15,6.00%,2,176,NIL,0,0,0
51,33,30,Sabarkantha,Vijaynagar,Harnav-II,NG,G,317.5,332,327.66,21.67,19.97,1.70,12.43,10.73,1.70,57.36%,55,290,NIL,130,0,0
202,39,8,Surat,Mandvi,Lakhigam,SG,UG,67.1,74.1,73.35,4.26,4.06,0.20,3.54,3.34,0.20,83.10%,8,640,ALERT,56,0,0
203,38,10,Surat,Mandvi,Ver-II,SG,G,101,115.8,111.7,31.88,31.72,0.16,14.89,14.73,0.16,46.71%,16,454,NIL,621,0,0
188,191,46,Surendranagar,Chotila,Morshal,Sau,UG,173.1,177,175.4,3.25,3.05,0.20,1.20,1.00,0.20,36.92%,0,200,NIL,0,0,0
192,193,179,Surendranagar,Chotila,Triveni Thanga,Sau,UG,202.8,208,207.95,3.23,2.95,0.28,3.11,2.83,0.28,96.28%,0,275,HIGHALERT,58,0,0
190,188,50,Surendranagar,Chuda,Vansal,Sau,UG,98,100.7,100.7,3.97,3.33,0.64,3.97,3.33,0.64,100%,0,205,HIGHALERT,31,31,0
185,185,186,Surendranagar,Dhrangadhra,Falku,Sau,FG,102.05,107,104.55,13.02,12.69,0.33,2.88,2.55,0.33,22.12%,0,180,NIL,0,0,0
193,183,52,Surendranagar,Muli,Nyka,Sau,G,96.04,101.8,101.5,13.71,13.36,0.35,11.78,11.43,0.35,85.92%,0,285,ALERT,0,0,0
187,192,51,Surendranagar,Muli,Saburi,Sau,UG,123.7,129.5,129.5,4.50,3.95,0.55,4.50,3.95,0.55,100%,0,225,HIGHALERT,0,0,0
189,190,48,Surendranagar,Sayla,Lim-Bhogavo-I,Sau,UG,39.93,46.02,46.02,22.43,21.90,0.53,22.43,21.90,0.53,100%,0,375,HIGHALERT,0,0,0
186,186,47,Surendranagar,Sayla,Nimbmani,Sau,G,129.9,134.5,134.2,6.18,5.79,0.39,5.41,5.02,0.39,87.54%,0,325,ALERT,0,0,0
184,184,53,Surendranagar,Wadhwan,Dholidhaja,Sau,UG,74.37,80.47,79.58,20.39,18.69,1.70,15.68,13.98,1.70,76.90%,0,160,WARNING,57,0,100
191,187,49,Surendranagar,Wadhwan,Lim-Bhogavo-II,Sau,G,72.05,76,74.5,15.17,13.00,2.17,8.08,5.91,2.17,53.26%,0,215,NIL,0,0,0
204,37,4,Tapi,Songadh,Doswada,SG,UG,114.6,123.44,123.49,3.43,3.33,0.10,3.43,3.33,0.10,100%,72,645,HIGHALERT,150,150,0
205,36,7,Tapi,Songadh,Ukai,SG,G,78.77,105.156,97.518,7414.29,6729.90,684.39,3697.35,3012.96,684.39,49.87%,31,558,NIL,22578,0,800
206,42,1,Valsad,Kaprada,Damanganga,SG,G,59.46,79.86,70.25,524.86,478.09,46.77,181.30,134.53,46.77,34.54%,17,1026,NIL,22847,34904,0
,,,,,,,,,,,15804.28,14598.77,1205.50,7895.28,6717.93,1177.36,,,,,,,
